genus,date,dbh,latitude,longitude
Fagus,2023-01-01,0.19699999999999998,50.13330543143517,10.371916895481123
Quercus,2023-01-01,0.373,50.13313419779158,10.3717930516009
Quercus,2023-01-01,0.272,50.13333187777361,10.372902554551574
Fagus,2023-01-01,0.401,50.13307472806139,10.371624236116713
Fagus,2023-01-01,0.628,50.13354541086515,10.372136905207169
Fagus,2023-01-01,0.193,50.13314854904086,10.371511120108504
Fagus,2023-01-01,0.07200000000000001,50.13350861899181,10.372533823459262
Fagus,2023-01-01,0.17300000000000001,50.13306109341046,10.371706280266697
Fagus,2023-01-01,0.523,50.13272193067688,10.372247871430487
Fagus,2023-01-01,0.429,50.13337205510204,10.371800708844386
Fagus,2023-01-01,0.499,50.133643453625325,10.372525806329712
Fagus,2023-01-01,0.187,50.13338236472392,10.371992275668457
Fagus,2023-01-01,0.073,50.133237406965215,10.371546162261856
Fagus,2023-01-01,0.27699999999999997,50.133197018401226,10.371533204163073
Quercus,2023-01-01,0.455,50.133096186046124,10.372404625906084
Fagus,2023-01-01,0.218,50.133721355320155,10.372516218042671
Fagus,2023-01-01,0.226,50.133048034115326,10.371637749577593
Fagus,2023-01-01,0.191,50.13302249703443,10.372069937231753
Fagus,2023-01-01,0.251,50.13341328568055,10.371885510010943
Fagus,2023-01-01,0.23399999999999999,50.13315635076361,10.371758460195949
Fagus,2023-01-01,0.079,50.133097905603535,10.371892078533872
Fagus,2023-01-01,0.10099999999999999,50.13308681044234,10.371700721338366
Fagus,2023-01-01,0.212,50.13345687315198,10.371941387386048
Fagus,2023-01-01,0.318,50.13343241633216,10.372127422641443
Fagus,2023-01-01,0.19899999999999998,50.133230710763144,10.371928563789773
Fagus,2023-01-01,0.23600000000000002,50.13337677748821,10.37189266134323
Fagus,2023-01-01,0.5379999999999999,50.13347181615639,10.371947922419919
Fagus,2023-01-01,0.373,50.13368420254435,10.372500520355896
Fagus,2023-01-01,0.188,50.1332851961282,10.3719246409502
Fagus,2023-01-01,0.071,50.133451300901896,10.371947230375124
Fagus,2023-01-01,0.19899999999999998,50.133321565943795,10.371716211153652
Fagus,2023-01-01,0.327,50.13303536878222,10.371909772645404
Fagus,2023-01-01,0.318,50.133185182036286,10.371731210194927
Fagus,2023-01-01,0.251,50.1333812986282,10.372622921811638
Fagus,2023-01-01,0.171,50.133420700287154,10.372010795175585
Fagus,2023-01-01,0.19899999999999998,50.13335637314307,10.371843972020816
Fagus,2023-01-01,0.429,50.13338012861498,10.372343398445352
Fagus,2023-01-01,0.298,50.1326686105644,10.372359344958165
Fagus,2023-01-01,0.265,50.13317587530999,10.37167784035188
Fagus,2023-01-01,0.12300000000000001,50.133647929510175,10.372557537481796
Fagus,2023-01-01,0.268,50.1333196116204,10.371788714950291
Fagus,2023-01-01,0.249,50.13319158536605,10.371857597177504
Fagus,2023-01-01,0.268,50.13368189250248,10.372536587239496
Fagus,2023-01-01,0.07400000000000001,50.13354784108458,10.372451335693214
Fagus,2023-01-01,0.222,50.13343540650159,10.37202201680023
Fagus,2023-01-01,0.24600000000000002,50.13328319237616,10.372275015330835
Carpinus,2023-01-01,0.40700000000000003,50.133308773745775,10.37239169953803
Fagus,2023-01-01,0.32899999999999996,50.133221120171925,10.37187273705257
Fagus,2023-01-01,0.21,50.1333822107265,10.372043339805401
Fagus,2023-01-01,0.332,50.13269030113234,10.372316184980665
Quercus,2023-01-01,0.546,50.1337440626573,10.372498356284197
