genus,date,dbh,latitude,longitude
Quercus,2023-01-01,0.545,50.02705601381358,10.857147675703397
Fagus,2023-01-01,0.435,50.02700740558467,10.856855081101012
Fagus,2023-01-01,0.384,50.02724615856495,10.858161029729928
Fagus,2023-01-01,0.099,50.02716467081715,10.85813202692539
Fagus,2023-01-01,0.165,50.027410870978606,10.857689969895262
Fagus,2023-01-01,0.84,50.02749630286174,10.858152076762028
Fagus,2023-01-01,0.653,50.027007073939465,10.857347763866207
Fagus,2023-01-01,0.6990000000000001,50.02723534159424,10.857518784254392
Fagus,2023-01-01,0.524,50.02733268024198,10.856874948954829
Fagus,2023-01-01,0.233,50.02697882008858,10.858115248668847
Fagus,2023-01-01,0.46299999999999997,50.02730547905233,10.857042158755753
Fagus,2023-01-01,0.701,50.02736436815523,10.857329992381104
Fagus,2023-01-01,0.726,50.027379910816755,10.858181938485545
Fagus,2023-01-01,0.41600000000000004,50.02742035150786,10.85792956544505
Fagus,2023-01-01,0.616,50.02773777733975,10.85776988099809
Fagus,2023-01-01,0.627,50.02781052014476,10.857241729585201
Fagus,2023-01-01,0.271,50.02749209208112,10.8572612509643
Fagus,2023-01-01,0.111,50.027137621738525,10.858048645819395
Fagus,2023-01-01,0.426,50.02706078918033,10.856860441059165
Fagus,2023-01-01,0.623,50.027170709146255,10.856984579751757
Fagus,2023-01-01,0.725,50.02767714151193,10.857225496792593
Fagus,2023-01-01,0.5379999999999999,50.026929966455256,10.857182022066306
Fagus,2023-01-01,0.337,50.02738687115794,10.857257757728192
Fagus,2023-01-01,0.426,50.02715775591882,10.85782901901514
Fagus,2023-01-01,0.6659999999999999,50.02761087922369,10.857925696061924
Fagus,2023-01-01,0.7709999999999999,50.02762856010617,10.858073166015835
Fagus,2023-01-01,0.65,50.02713876947926,10.857989755784718
Fagus,2023-01-01,0.659,50.02753942057374,10.857842943575818
Fagus,2023-01-01,0.156,50.027067457055615,10.857978076198457
Fagus,2023-01-01,0.27399999999999997,50.02703543234302,10.856936059396018
Fagus,2023-01-01,0.42100000000000004,50.0271094638503,10.856769223115942
Fagus,2023-01-01,0.09300000000000001,50.027603475660726,10.857502625107465
Fagus,2023-01-01,0.6609999999999999,50.027627622902024,10.857628890158868
Fagus,2023-01-01,0.265,50.0271900503238,10.85790109985419
Fagus,2023-01-01,0.547,50.027072928148364,10.856768193488717
Fagus,2023-01-01,0.564,50.02767185085646,10.857142364266029
Fagus,2023-01-01,0.636,50.0273636663324,10.85830559598243
Fagus,2023-01-01,0.799,50.027238482269084,10.858033289379692
Quercus,2023-01-01,0.498,50.027668511181936,10.857322859780416
Fagus,2023-01-01,0.255,50.02746404572417,10.857632469613783
Fagus,2023-01-01,0.39399999999999996,50.02760777373782,10.857260123752564
Fagus,2023-01-01,0.165,50.02766180944189,10.857569596877989
Fagus,2023-01-01,0.736,50.02757549326163,10.857030749902727
Fagus,2023-01-01,0.37200000000000005,50.02763849942134,10.857452821306651
Quercus,2023-01-01,0.433,50.027189912667815,10.856862635482063
