genus,date,dbh,latitude,longitude
Acer,2016-01-01,0.24100000381469702,48.705911109260875,11.591489117338703
Acer,2016-01-01,0.079000000953674,48.706358175528855,11.590684477673468
Acer,2016-01-01,0.36,48.70666024725934,11.590918251388594
Acer,2016-01-01,0.11199999809265099,48.7060861903428,11.590978629345793
Acer,2016-01-01,0.437000007629395,48.7062852855676,11.590550510164087
Acer,2016-01-01,0.21299999237060502,48.70598233724261,11.591652823773199
Acer,2016-01-01,0.175,48.7059079795282,11.591493980798129
Acer,2016-01-01,0.202000007629395,48.70598459311977,11.591659765278163
Acer,2016-01-01,0.507000007629395,48.70670650485768,11.590900375740045
Acer,2016-01-01,0.07,48.70604148547214,11.591089574149242
Acer,2016-01-01,0.151000003814697,48.70672449783356,11.590581661508834
Acer,2016-01-01,0.2,48.70665270966439,11.591733354284
Acer,2016-01-01,0.365,48.706234575535504,11.590498322066964
Acer,2016-01-01,0.322000007629395,48.70590202343969,11.59168640202176
Acer,2016-01-01,0.385,48.70663224621954,11.590613383123737
Acer,2016-01-01,0.12,48.706057249896496,11.591349690683721
Acer,2016-01-01,0.13,48.70590702013632,11.591485232931397
Acer,2016-01-01,0.161000003814697,48.705911683724864,11.591488901491202
Acer,2016-01-01,0.158999996185303,48.70656365531281,11.590588853315053
Acer,2016-01-01,0.38799999237060495,48.7066018818656,11.591078950603992
Quercus,2016-01-01,0.745999984741211,48.70637628349475,11.591003006688773
Quercus,2016-01-01,1.263000030517578,48.706505556973525,11.591009419162848
Quercus,2016-01-01,0.515999984741211,48.70598174801362,11.590550475040008
Quercus,2016-01-01,0.540999984741211,48.70599379866051,11.591531041896454
Quercus,2016-01-01,0.7859999847412109,48.70649227769054,11.59149390335715
Quercus,2016-01-01,1.075999984741211,48.706697728466516,11.59115594436248
Quercus,2016-01-01,1.011999969482422,48.70619261702387,11.591240524508612
Quercus,2016-01-01,1.015999984741211,48.7063303377056,11.591424572508096
Quercus,2016-01-01,1.165999984741211,48.70596329966752,11.590718931015152
Quercus,2016-01-01,1.033000030517578,48.7063586386065,11.591748331244744
Quercus,2016-01-01,0.874000015258789,48.70642299307792,11.59176125490812
Quercus,2016-01-01,0.911999969482422,48.70669373043313,11.591432179346915
Corylus,2016-01-01,0.075999999046326,48.70658967690848,11.590529397417836
Fraxinus,2016-01-01,0.20600000381469702,48.70631282899959,11.590891045035237
Corylus,2016-01-01,0.103999996185303,48.70673516964809,11.590692433147957
Fraxinus,2016-01-01,0.098999996185303,48.70621231091566,11.591373081722807
Fraxinus,2016-01-01,0.29600000381469704,48.70670242699082,11.590681842836018
Fraxinus,2016-01-01,0.505,48.70660191541772,11.590972893286553
Fraxinus,2016-01-01,0.07,48.70666641553225,11.591814977967562
Fraxinus,2016-01-01,0.108000001907349,48.706635009828744,11.59181372180942
Fraxinus,2016-01-01,0.095,48.70653192720001,11.59134948762733
Fraxinus,2016-01-01,0.271000003814697,48.70630094323551,11.590999151984132
Fraxinus,2016-01-01,0.26899999618530296,48.7063082846897,11.591059843285354
Fraxinus,2016-01-01,0.33299999237060496,48.706345754713446,11.591030982756813
Fraxinus,2016-01-01,0.38799999237060495,48.70620575057196,11.590897401212331
Fraxinus,2016-01-01,0.111000003814697,48.70633119032722,11.591206346576723
Fraxinus,2016-01-01,0.35200000762939504,48.70664232841286,11.591701660026688
Fraxinus,2016-01-01,0.106000003814697,48.706346405223485,11.5911820010964
Fraxinus,2016-01-01,0.27899999618530297,48.706510038982984,11.591482669835806
Fraxinus,2016-01-01,0.096000003814697,48.70629756937329,11.591204714294241
Fraxinus,2016-01-01,0.070999999046326,48.706620851671474,11.591610444045084
Fraxinus,2016-01-01,0.330999984741211,48.70631848501085,11.591286543715158
Fraxinus,2016-01-01,0.18100000381469702,48.70605989903814,11.590899203778447
Fraxinus,2016-01-01,0.344000015258789,48.705869972459055,11.591180822893763
Fraxinus,2016-01-01,0.45,48.706199048563484,11.59067510091105
Fraxinus,2016-01-01,0.312000007629395,48.70620629462201,11.590642388055626
Fraxinus,2016-01-01,0.196000003814697,48.70663388365737,11.591020908036562
Fraxinus,2016-01-01,0.28100000381469703,48.70654286474188,11.591743497562772
Fraxinus,2016-01-01,0.165,48.706563268667985,11.591738648502263
Fraxinus,2016-01-01,0.28100000381469703,48.70656597392548,11.591748424644047
Fraxinus,2016-01-01,0.08699999809265099,48.70660418352331,11.591432911368067
Fraxinus,2016-01-01,0.515999984741211,48.70585361391983,11.591597748967505
Fraxinus,2016-01-01,0.085,48.70659912342122,11.591406795630988
Fraxinus,2016-01-01,0.153000001907349,48.70619234817874,11.59041869722091
Fraxinus,2016-01-01,0.093000001907349,48.7066201227286,11.591333618441583
Fraxinus,2016-01-01,0.075999999046326,48.70636851475204,11.591497876294222
Fraxinus,2016-01-01,0.07,48.706364482520485,11.591512719325122
Fraxinus,2016-01-01,0.074000000953674,48.7066064927495,11.591226103905337
Fraxinus,2016-01-01,0.133000001907349,48.70656114714814,11.591272094390119
Fraxinus,2016-01-01,0.227999992370605,48.70645462206178,11.591753427664155
Fraxinus,2016-01-01,0.32400001525878896,48.70612936976121,11.590749636572262
Fraxinus,2016-01-01,0.192999992370605,48.70609549696563,11.59148875018211
Fraxinus,2016-01-01,0.075999999046326,48.7064135569395,11.591668684520931
Fraxinus,2016-01-01,0.27200000762939497,48.706393494084146,11.59168358615325
Fraxinus,2016-01-01,0.20100000381469701,48.70595037427208,11.591161259212436
Fraxinus,2016-01-01,0.151999998092651,48.70646473495149,11.591671898811667
Fraxinus,2016-01-01,0.32,48.70623009416206,11.59127141359929
Fraxinus,2016-01-01,0.098000001907349,48.70671158554262,11.591340303110684
Fraxinus,2016-01-01,0.183999996185303,48.70624028168462,11.59087286013658
Fraxinus,2016-01-01,0.425,48.705990089591005,11.591287834543767
Fraxinus,2016-01-01,0.213999996185303,48.70642669168577,11.591536284767445
Fraxinus,2016-01-01,0.138999996185303,48.706160611953244,11.591047922982774
Fraxinus,2016-01-01,0.136000003814697,48.706438581471765,11.591472210594583
Fraxinus,2016-01-01,0.07,48.70640220011994,11.591485058400986
Fraxinus,2016-01-01,0.255,48.70629441411027,11.59146896538445
Fraxinus,2016-01-01,0.08199999809265099,48.70641405043848,11.591443429355783
Fraxinus,2016-01-01,0.095,48.706472546105935,11.591408646471647
Fraxinus,2016-01-01,0.232999992370605,48.70613669932505,11.591161334797661
Fraxinus,2016-01-01,0.07199999809265101,48.70672783336287,11.591320074588715
Fraxinus,2016-01-01,0.226000003814697,48.706699931178896,11.591096407076325
Fraxinus,2016-01-01,0.4,48.706514675565195,11.590620324524204
Fraxinus,2016-01-01,0.33299999237060496,48.706026454767915,11.591124231289559
Fraxinus,2016-01-01,0.235,48.70643612568545,11.591332516381069
Fraxinus,2016-01-01,0.322000007629395,48.7062831884659,11.591096216803585
